GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2,City,Country,Latitude,Longitude
8446,Office,28,2019,Concrete,5473.962847789097,648.1130532546883,Oslo,Norway,59.9537199609577,10.67309701481916
33916,Residential,20,1985,Concrete,17120.921866361154,504.80368753276184,Stockholm,Sweden,59.372937238406706,18.082545923797937
10715,Healthcare,34,1993,Mixed,6422.896937677484,599.430418821977,Paris,France,48.86833490037938,2.3142728576532963
31682,Residential,9,1980,Timber,7592.207151646559,239.63787487048037,Stockholm,Sweden,59.388477403820445,18.162000998517154
18826,Residential,22,2022,Timber,5996.931273649694,318.54516485975216,Madrid,Spain,40.37820855261163,-3.699769400163598
13329,Office,38,1997,Steel,9627.966526054903,722.3322474345339,Oslo,Norway,59.906496238511885,10.81642662019862
29495,Education,7,1993,Steel,16642.13413666986,564.2357734080306,Berlin,Germany,52.434704902997304,13.508485326670739
8373,Residential,20,1997,Mixed,4093.942904100691,488.9457666428629,Paris,France,48.82650493454837,2.458604344681787
9286,Healthcare,14,1980,Concrete,6256.006532385801,673.7030510861298,Rome,Italy,41.90051321529269,12.479732605554462
6772,Office,34,1987,Steel,4413.4269456761185,651.7169146007262,Dublin,Ireland,53.32325513583653,-6.28400692112814
8967,Healthcare,32,2007,Steel,8306.768212073399,926.3709392297758,Rome,Italy,41.88790233772658,12.421132936852349
19268,Residential,2,2002,Timber,3577.7884445232694,185.6855119640476,Madrid,Spain,40.456152317213686,-3.708039915246136
37618,Residential,31,1994,Steel,26151.188776037816,695.1775420287579,Dublin,Ireland,53.31422493686872,-6.275723012115514
29141,Residential,7,1995,Mixed,10237.130387276728,351.2964684560148,Rome,Italy,41.92663792520269,12.445778920969323
2382,Office,29,2015,Mixed,1261.1584100277435,529.4535726396908,Paris,France,48.82614207534804,2.46598126457214
34535,Residential,35,1986,Timber,12049.372441254642,348.90321242955383,Stockholm,Sweden,59.34672287611228,18.1307914680924
5481,Residential,27,2000,Concrete,3392.571912239189,618.9695150956375,Madrid,Spain,40.45205796462442,-3.7725780588542
26476,Education,1,1992,Steel,15676.642766789046,592.1076736209792,Madrid,Spain,40.33977125555506,-3.787076664031183
1163,Healthcare,17,2014,Steel,894.7063973770842,769.3090261195908,Madrid,Spain,40.46887141654792,-3.780383483843151
11749,Residential,4,2013,Mixed,4124.10307615837,351.0173696619602,Paris,France,48.895203625873755,2.312766485543731
31620,Healthcare,38,2021,Steel,30640.572430693584,969.0250610592532,London,United Kingdom,51.68660040595118,0.05083237037870658
26000,Office,1,1981,Mixed,8448.065522522644,324.9255970201017,London,United Kingdom,51.65226147382778,-0.4731015557263725
26364,Healthcare,28,1990,Timber,10446.428682626554,396.2383812254041,Amsterdam,Netherlands,52.36366696821672,4.922786716952012
26431,Healthcare,19,1984,Mixed,15492.472473857517,586.147798942814,Stockholm,Sweden,59.33604555584167,17.912501870180712
29758,Office,1,2024,Timber,5033.163935079027,169.13649892731456,Oslo,Norway,59.80711417340711,10.752573786834274
45857,Healthcare,31,2015,Timber,20170.123337035875,439.8482965967219,Berlin,Germany,52.53227412221408,13.35555867036024
28065,Education,5,1984,Concrete,14212.137704305176,506.40077335845984,Oslo,Norway,59.853009285664996,10.606283488309273
40279,Healthcare,28,1996,Timber,16340.982549236032,405.69484220651043,Oslo,Norway,59.92493271377085,10.714581891895868
26538,Residential,36,1983,Concrete,15278.617718306981,575.7260425920183,Dublin,Ireland,53.353030213324914,-6.291609755313672
47857,Residential,21,2015,Mixed,21663.169092272135,452.6645860014655,Paris,France,48.920376317927264,2.374726797462174
4983,Education,32,2011,Mixed,2366.8109918069295,474.97712057132844,Lisbon,Portugal,38.73382675059945,-9.01438327193479
46000,Education,25,2019,Timber,14170.557984925588,308.05560836794757,Lisbon,Portugal,38.76129395824945,-9.011384832451059
15291,Residential,21,2023,Mixed,6951.905642614127,454.6403533198697,London,United Kingdom,51.59374324379656,-0.2998652475325879
49758,Healthcare,39,1991,Steel,44875.25563811919,901.870164357876,Madrid,Spain,40.451008385749255,-3.707892100545172
34069,Healthcare,7,2002,Mixed,14335.434521489537,420.7764983266176,Amsterdam,Netherlands,52.375318733591335,4.853866259660405
29444,Healthcare,13,1997,Concrete,16856.15047989168,572.4816763989838,Rome,Italy,41.963557065971386,12.442702273262135
47486,Education,24,2023,Steel,31264.678130505465,658.3978042055651,Madrid,Spain,40.41806953809176,-3.698327890616744
19037,Education,19,2002,Steel,11281.224214284503,592.5946427632769,Dublin,Ireland,53.37611215370431,-6.267985673009085
37495,Residential,8,1980,Mixed,15285.362196636646,407.6640137788144,London,United Kingdom,51.48337062917466,-0.3642322929125576
30545,Healthcare,34,2022,Steel,26681.628057368544,873.5186792394351,Stockholm,Sweden,59.32299564806823,18.106365232963974
38900,Healthcare,9,2015,Concrete,24715.04021810846,635.3480775863358,Lisbon,Portugal,38.703531135494025,-9.050853243453753
14944,Residential,34,1999,Timber,5498.4733333270915,367.9385260524017,Stockholm,Sweden,59.29406381082036,18.050615064046532
35947,Residential,4,1999,Concrete,18200.05249371554,506.3024033637171,Berlin,Germany,52.427564579831845,13.498912601350147
3023,Residential,39,2000,Concrete,1996.4708951612017,660.4270245323195,Rome,Italy,41.8362638559851,12.477534718950078
28766,Office,7,1983,Steel,17307.123921148206,601.6520865309117,Oslo,Norway,59.82082747158405,10.667631626639109
28523,Healthcare,24,2013,Concrete,20699.78272934398,725.7224951563293,Berlin,Germany,52.49965113645269,13.3231174837403
43092,Residential,12,2009,Concrete,22889.757457665266,531.1834553435734,Rome,Italy,41.90345381128832,12.488039799591098
6469,Healthcare,33,1997,Timber,2528.5164861889552,390.86666968448833,Dublin,Ireland,53.393311333134356,-6.171486960092961
46253,Office,4,1999,Mixed,16012.357640028788,346.19068255094345,Amsterdam,Netherlands,52.39911264318213,4.9494439175484075
15472,Education,26,1995,Steel,9857.037456033779,637.088770426175,Lisbon,Portugal,38.733451128874194,-9.194760658293585
43845,Office,6,1996,Timber,8836.80515650799,201.54647409072848,Madrid,Spain,40.311227220683236,-3.6294543960248578
17370,Residential,5,2008,Mixed,6104.8186220992375,351.4576063384708,London,United Kingdom,51.53055411977661,0.15614730595110504
49709,Healthcare,26,1983,Concrete,36174.68839344196,727.7291515307481,Paris,France,48.98187803840168,2.4340639190290307
43821,Healthcare,31,1999,Mixed,26407.13602677794,602.6137246246763,Madrid,Spain,40.313791603271284,-3.788589055769749
10557,Residential,28,1986,Timber,3226.6329254037523,305.63918967545254,Oslo,Norway,59.994966930556224,10.711362128167
10833,Education,25,1992,Concrete,5687.510332262924,525.0171081199044,Rome,Italy,41.80672272003665,12.412530640691072
39328,Residential,21,1983,Concrete,21438.936032357946,545.1316118886784,Stockholm,Sweden,59.21728492215251,17.971035292793413
8927,Healthcare,11,1999,Mixed,4390.730197529848,491.84834743249104,Stockholm,Sweden,59.27868956931272,18.14836051259665
46951,Healthcare,14,2016,Concrete,32107.34486004413,683.8479448796433,Madrid,Spain,40.430834920294814,-3.760380473448052
27928,Healthcare,19,2004,Steel,22085.463009205003,790.8000218134131,Dublin,Ireland,53.31830154442347,-6.295592967940499
25259,Office,7,2001,Timber,5479.675783148493,216.93953771521012,Oslo,Norway,59.82295377437384,10.85804190800483
19474,Residential,39,2001,Steel,14634.461623435076,751.4871943840544,Amsterdam,Netherlands,52.32261470515899,4.969383745617712
14140,Residential,5,1981,Concrete,7186.621916509974,508.2476602906629,Paris,France,48.81951250204786,2.458596072521282
13924,Education,39,2001,Mixed,6924.234889166632,497.2877685411255,Oslo,Norway,59.8223871854043,10.706792012138456
2727,Education,32,1986,Steel,1806.3329000650017,662.3883021873861,Rome,Italy,41.95135030113773,12.503877171900788
11983,Healthcare,21,1994,Concrete,7440.577334458661,620.9277588632781,Dublin,Ireland,53.35601822583749,-6.14985409860013
30118,Office,2,2004,Mixed,10764.265334892036,357.403059130488,Oslo,Norway,59.8564861797373,10.717218509684084
22253,Education,39,2002,Steel,16238.232784287993,729.7098271823122,Berlin,Germany,52.48821443165016,13.358682781913355
34243,Healthcare,36,2016,Steel,28871.08015583566,843.123562650342,Dublin,Ireland,53.339597047266246,-6.116981986318591
14521,Healthcare,20,1985,Mixed,7317.59230063259,503.93170584894915,Berlin,Germany,52.4726201473268,13.569155902289385
5135,Education,38,2012,Mixed,2607.643849382653,507.81769218746894,Oslo,Norway,59.97879794200158,10.796287765697489
26188,Education,4,2009,Concrete,13459.821545500854,513.9690524477186,Berlin,Germany,52.57648327368147,13.541081060632461
45918,Residential,16,1980,Timber,11903.721117014256,259.23866712431413,Madrid,Spain,40.43358399976073,-3.673065745349212
34691,Healthcare,38,2010,Timber,14362.293470304,414.00632643348416,Madrid,Spain,40.41195113672767,-3.694520075575465
27515,Office,34,2005,Concrete,16646.55749086189,604.9993636511681,Berlin,Germany,52.43748238881952,13.55745311594715
45517,Healthcare,6,1998,Mixed,19985.091398082764,439.06873032235785,Paris,France,48.96432737954209,2.337779559151964
17087,Office,34,2001,Timber,6434.751193058484,376.5875339766187,Lisbon,Portugal,38.724433994078645,-9.177411358317764
25765,Residential,33,2000,Timber,8252.428173817249,320.2960672935086,Dublin,Ireland,53.37396713007267,-6.261747916417082
40864,Education,23,2001,Steel,29030.297403631,710.4125245602731,Berlin,Germany,52.40622311998347,13.521788420549433
2089,Residential,35,2019,Mixed,1002.3279376436831,479.81232055705266,Stockholm,Sweden,59.23342640229425,18.096584722907497
22447,Office,23,1982,Mixed,11202.71286194219,499.07394582537484,Amsterdam,Netherlands,52.336037781993035,4.813701081325395
29276,Office,14,2015,Mixed,11638.735407141136,397.55210435650827,Dublin,Ireland,53.37884473432533,-6.167003019304801
22125,Residential,27,2002,Timber,6427.142946399941,290.4923365604493,Oslo,Norway,59.875900580674944,10.668019114877053
10031,Office,35,1998,Concrete,6648.489534474572,662.794291144908,Rome,Italy,41.80360001778904,12.48428880831585
5249,Residential,38,2002,Concrete,3600.119739074379,685.8677346302875,Berlin,Germany,52.59455526457842,13.547811715499972
25264,Education,28,1999,Steel,19045.716838834313,753.8678292762156,Dublin,Ireland,53.33047510953861,-6.1341210670282305
14074,Healthcare,14,2017,Steel,10556.287205612709,750.0559333247627,Oslo,Norway,59.85266315675064,10.61383706930072
12639,Office,25,1993,Timber,3526.6436540157133,279.0286932522916,Dublin,Ireland,53.3299919111507,-6.151361360253679
33762,Healthcare,4,2007,Mixed,16121.383513324528,477.50084453896477,Amsterdam,Netherlands,52.38923024981396,4.8370660359057425
24567,Education,29,2009,Mixed,12362.062236232114,503.1978766732655,Paris,France,48.914669869127046,2.397647521042021
45900,Healthcare,3,2023,Steel,32598.818724983717,710.2139155769873,Dublin,Ireland,53.390962681943655,-6.166159947412384
21961,Office,24,2011,Steel,13316.470101127445,606.3690224091546,Stockholm,Sweden,59.2860854820642,17.995083976337334
7317,Healthcare,15,2020,Timber,2414.7740862510964,330.0224253452366,Amsterdam,Netherlands,52.36070895787187,4.926261510618398
13466,Healthcare,4,1986,Mixed,5505.643618082008,408.85516248938126,Amsterdam,Netherlands,52.37867503351544,4.994153241294956
1193,Healthcare,24,2013,Timber,450.40374302390177,377.5387619647123,London,United Kingdom,51.48068768374794,-0.21511966325601528
29369,Residential,17,1991,Concrete,14284.623906712568,486.38441576875505,Oslo,Norway,59.847771332080384,10.740892532404212
11332,Office,35,2019,Concrete,7239.419970678827,638.8475088844712,Rome,Italy,41.841398515687686,12.503314525689197
44056,Residential,8,2022,Mixed,15834.872244670576,359.4260088221939,Lisbon,Portugal,38.746285195501585,-9.112292302292513
13605,Healthcare,9,2003,Steel,9295.418932491148,683.2354966917418,London,United Kingdom,51.43415151804298,-0.2583438000388155
4112,Education,39,1992,Mixed,2331.6939970055205,567.0462054974514,Berlin,Germany,52.490119403796626,13.578828008341933
45199,Office,19,1991,Mixed,21753.256263705283,481.2773792275334,Madrid,Spain,40.35163465083823,-3.6650784294167567
34755,Office,5,1987,Steel,20529.297406383303,590.6861575710919,Stockholm,Sweden,59.34351442494632,18.148876267059574
23190,Office,20,1997,Concrete,11771.096515942316,507.59364018724955,London,United Kingdom,51.53687095268666,-0.24166288476735842
35542,Education,28,2019,Mixed,18809.945413969785,529.2314842712786,Lisbon,Portugal,38.732108109708705,-9.050029847112707
38822,Residential,29,2020,Concrete,22461.185488232604,578.568478909706,Lisbon,Portugal,38.7502153609962,-9.172225734720696
41312,Office,39,2007,Timber,16185.958115056148,391.7979791599571,Madrid,Spain,40.48049066145717,-3.786711231128845
28997,Healthcare,2,1996,Steel,19182.136168059802,661.5214045611547,Berlin,Germany,52.489770614334944,13.325317714163363
32705,Education,37,2000,Concrete,21011.24824614072,642.447584349204,Dublin,Ireland,53.372917348754946,-6.169541670281612
11516,Healthcare,18,2015,Timber,3415.9845041175276,296.6294289785974,Dublin,Ireland,53.33063134987782,-6.142202968015841
29011,Healthcare,34,2011,Timber,12063.074421824918,415.81036233928234,Dublin,Ireland,53.34309852205133,-6.236226636335772
48775,Healthcare,36,2012,Mixed,30242.6035305925,620.0431272289595,Oslo,Norway,59.83312566940565,10.793722153028684
27167,Office,1,1980,Timber,4678.5651942541945,172.215010647263,Lisbon,Portugal,38.76458223862865,-9.072619536509052
45014,Education,31,2006,Concrete,27756.29185078772,616.6146499042013,London,United Kingdom,51.603136191920505,-0.07595452538311676
12951,Residential,12,2017,Steel,7276.4108283133555,561.8416205940356,London,United Kingdom,51.44216589027351,-0.16008721023842154
20799,Healthcare,3,1990,Steel,13775.14505141191,662.2984302808745,Amsterdam,Netherlands,52.39256373300253,4.882830044865646
27417,Education,6,1994,Steel,15231.579973928216,555.5523935488279,Madrid,Spain,40.46709604727646,-3.7259206027449387
9036,Healthcare,35,2002,Concrete,6916.528774780262,765.4414314719193,Dublin,Ireland,53.39840131632104,-6.242318912436251
15973,Education,17,2024,Mixed,6726.448779814379,421.11367807014204,Rome,Italy,41.99602179848275,12.495575689604449
11913,Office,22,2002,Timber,3355.400897618491,281.6587675328205,Paris,France,48.851866979463416,2.258387151011462
1340,Office,21,2023,Timber,386.3078001489784,288.28940309625256,Berlin,Germany,52.43304841008852,13.474895327849381
38772,Office,34,1990,Mixed,19765.383836532823,509.7849952680497,London,United Kingdom,51.62037337693643,-0.28965743007969735
47840,Residential,24,1998,Steel,33532.47282213877,700.9296158473824,Oslo,Norway,59.80789190657818,10.742663811246048
27485,Healthcare,19,2006,Steel,21695.116172518203,789.3438665642424,Amsterdam,Netherlands,52.35333866287653,4.973993831929537
45789,Office,11,2018,Mixed,16904.24680694705,369.1770252014031,Oslo,Norway,59.85515351365027,10.863127174305458
14893,Healthcare,17,1998,Concrete,10481.07950095023,703.7587793560888,Rome,Italy,41.97270950450291,12.517746304426264
39115,Residential,38,1990,Steel,29308.139279874304,749.2813314553063,Stockholm,Sweden,59.2773081013646,18.053382638660224
40410,Office,17,1993,Timber,10510.720327028803,260.10196305441235,Berlin,Germany,52.52042339707096,13.477422027826746
34132,Education,35,1988,Mixed,19187.85013489286,562.1660065303194,London,United Kingdom,51.592059493467886,-0.29109556134668635
15482,Healthcare,38,1982,Timber,6228.937409537263,402.33415640984776,Stockholm,Sweden,59.20382321888596,18.043053040495344
6845,Office,3,1989,Concrete,3267.3005922425973,477.32660222682205,Madrid,Spain,40.371743105083404,-3.639112558464099
16906,Healthcare,30,2009,Timber,7351.595161416942,434.8512457953946,Paris,France,48.935364259771475,2.4485407898347353
11886,Education,3,1980,Mixed,4628.319915636353,389.39255558104935,London,United Kingdom,51.42070886226635,-0.4960339298293029
9068,Healthcare,9,1980,Mixed,4470.190742465158,492.96324905879555,Oslo,Norway,59.87982003761474,10.816944845939389
49511,Residential,4,2009,Timber,9042.708535729102,182.64039376560967,Berlin,Germany,52.50982606725543,13.489626948851873
45716,Office,32,2013,Steel,35412.81864794974,774.6263594354217,Amsterdam,Netherlands,52.329956567795385,4.815372415055233
13449,Education,16,2017,Mixed,5372.699319553579,399.4869001080808,Lisbon,Portugal,38.740287328263264,-9.140941901190411
3951,Healthcare,23,1993,Mixed,2162.8147792623513,547.4094607092765,Amsterdam,Netherlands,52.332149570124784,4.895287397268758
16592,Office,30,1992,Steel,10951.515258811409,660.0479302562325,Berlin,Germany,52.529563489198104,13.336876203539617
17566,Office,23,2011,Concrete,9833.376427727466,559.7959938362443,Rome,Italy,41.92495677255788,12.414355161245302
13145,Healthcare,14,2007,Concrete,8731.597040048098,664.2523423391478,Oslo,Norway,59.85799402378872,10.768986679286144
